"genus","GH","ht.max"
"Oeceoclades","H2F","0.6"
"Oecopetalum","T2BE","24"
"Oedochloa","H1GC","0.6"
"Oemleria","T1BD","6"
"Oenanthe","H2A","0"
"Oenocarpus","T2P","24"
"Oenothera","H2F","0.7"
"Oeosporangium","H.FE","0.6"
"Oerstedina","H2F","0.6"
"Oestlundia","E.F","12"
"Okenia","H1F","0.6"
"Oldenlandia","H2F","0.6"
"Oldfeltia","H2F","0.6"
"Olea","T1BE","12"
"Oleandra","E.F","12"
"Olfersia","H.FE","0.6"
"Oligactis","H2F","0.6"
"Oligomeris","H1F","0.6"
"Olmeca","H2GC","0.6"
"Olmediella","T2BE","24"
"Olneya","T1ME","12"
"Oloptum","H2GC","0.5"
"Olsynium","H2F","0.6"
"Olyra","H2GC","0.6"
"Omalotheca","H2F","0.6"
"Ombrophytum","H2Fi","0.6"
"Omiltemia","H2F","0.6"
"Omphalea","L.BE","12"
"Omphalodes","H2F","0.6"
"Oncaglossum","H2F","0.6"
"Oncidium","E.F","12"
"Oncosiphon","H1F","0.6"
"Onobrychis","H2F","1"
"Onoclea","H.FE","0.4"
"Ononis","H2F","0.6"
"Onopordum","H2F","0.6"
"Onoseris","S2F","3"
"Onychium","H.FE","0.6"
"Oonopsis","H2F","0.6"
"Operculina","L.BE","12"
"Ophellantha","H2F","0.6"
"Ophioderma","E.F","12"
"Ophioglossum","H.FE","0.6"
"Ophiopogon","H2F","0.6"
"Oplismenus","H2GC","0.6"
"Oplonia","S2BE","3"
"Oplopanax","S2BD","3"
"Opuntia","S1U","2"
"Orbexilum","H2F","0.6"
"Orcuttia","H1GW","0.6"
"Oreobolopsis","H2GC","0.6"
"Oreobolus","H2GC","0.6"
"Oreocarya","H2F","0.6"
"Oreochrysum","H2F","0.6"
"Oreogrammitis","H2F","0.6"
"Oreojuncus","H2GC","0.6"
"Oreomunnea","T2BE","24"
"Oreomyrrhis","H2F","0.6"
"Oreonana","H2F","0.6"
"Oreopanax","T2BE","24"
"Oreostemma","H2F","0.6"
"Oreoxis","H2F","0.6"
"Origanum","H2F","0.6"
"Oritrophium","H2F","0.6"
"Orlaya","H1F","0.6"
"Ormosia","T2BE","24"
"Ornithidium","E.F","12"
"Ornithocarpa","H2F","0.6"
"Ornithocephalus","E.F","12"
"Ornithogalum","H2F","0.6"
"Ornithopus","H1F","0.6"
"Ornithostaphylos","S2BE","3"
"Orobanche","H1Fi","0.6"
"Orochaenactis","H1F","0.6"
"Orogenia","H2F","0.6"
"Orontium","H2A","0"
"Ortegocactus","H2F","0.6"
"Orthaea","S2BE","3"
"Orthilia","H2F","0.6"
"Orthion","T2BE","24"
"Orthocarpus","H1Fi","0.5"
"Orthochilus","H2F","0.6"
"Orthoclada","H2GC","0.6"
"Orthomene","H2F","0.6"
"Orthopappus","H2F","0.6"
"Orthosia","H2FV","3"
"Orthosphenia","S2F","3"
"Orthrosanthus","H2F","0.6"
"Ortizacalia","H2F","0.6"
"Orychophragmus","H2F","0.6"
"Oryctanthus","E.i","12"
"Oryctes","H1F","0.6"
"Oryza","H2GC","0.6"
"Oryzopsis","H2GC","0.2"
"Osa","S2F","3"
"Osbertia","H2F","0.6"
"Osmadenia","H1F","0.6"
"Osmanthus","T1BE","6"
"Osmiopsis","H2F","0.6"
"Osmorhiza","H2F","0.6"
"Osmunda","H.FE","1"
"Osmundastrum","H.FE","0.9"
"Ossaea","T2BE","24"
"Osteomeles","S2BE","4"
"Osteospermum","H2F","0.6"
"Ostrya","T1BD","15"
"Otacanthus","H1F","0.6"
"Otatea","H2GC","0.6"
"Oteiza","H2F","0.6"
"Otholobium","S2BD","3"
"Otoba","T2BE","24"
"Otoglossum","E.F","12"
"Otopappus","S2U","3"
"Ottelia","H2A","0"
"Ottoa","H2F","0.6"
"Ottoschmidtia","H2F","0.6"
"Ottoschulzia","T2BE","24"
"Ouratea","T1BE","12"
"Ovieda","H2F","0.6"
"Oxalis","H2F","0.6"
"Oxandra","T2BE","24"
"Oxybasis","H1F","0.6"
"Oxydendrum","T2BD","25"
"Oxygraphis","H2F","0.6"
"Oxylobus","S2F","3"
"Oxypappus","H2F","0.6"
"Oxypetalum","H2FV","3"
"Oxypolis","H2F","0.6"
"Oxyrhynchus","H2FV","3"
"Oxyria","H2F","0.3"
"Oxyspora","S1BE","0.3"
"Oxystylis","H1F","0.6"
"Oxytheca","H1F","0.6"
"Oxytropis","H2F","0.6"
"Oyedaea","S2F","3"
"Ozomelis","H2F","0.6"
"Pabstiella","E.F","12"
"Pachgerocereus","H2F","0.6"
"Pachira","T2BD","24"
"Pachyanthus","T2BE","24"
"Pachycaulos","E.F","12"
"Pachycereus","T1U","12"
"Pachycormus","T2F","24"
"Pachyphytum","S2F","3"
"Pachyptera","L.F","12"
"Pachyrhizus","H2FV","3"
"Pachysandra","H2F","0.3"
"Pachystachys","S2F","3"
"Packera","H2F","0.6"
"Pacourina","H2F","0.6"
"Paederia","L.BD","12"
"Paeonia","H2F","0.6"
"Paepalanthus","H2GC","0.6"
"Paesia","H.FE","0.6"
"Painteria","H2F","0.6"
"Palafoxia","H1F","0.6"
"Palhinhaea","H.FE","0.6"
"Palicourea","T1BE","12"
"Palisota","H2F","0.6"
"Paliurus","T2BD","24"
"Pallenis","S1BE","0.3"
"Palmerella","H2F","0.6"
"Palmorchis","H2F","0.6"
"Palustricodon","H2F","0.7"
"Panamanthus","H2F","0.6"
"Panax","H2F","0.6"
"Pancratium","H2F","0.6"
"Pandanus","T2P","21"
"Paneroa","H2F","0.6"
"Panicum","H2GW","0.9"
"Panopsis","T2F","24"
"Panphalea","H2F","0.6"
"Papaver","H1F","0.6"
"Pappophorum","H2GW","0.6"
"Pappostipa","H2GC","0.6"
"Parablechnum","H.FE","0.6"
"Paraderris","S2BD","3"
"Paradrymonia","H2F","0.6"
"Paramachaerium","T2F","24"
"Parapholis","H1GC","0.6"
"Parapolystichum","H.FE","0.6"
"Parasenecio","H2F","0.6"
"Paraserianthes","T1BE","12"
"Parasicyos","H2FV","3"
"Paratheria","H2GW","0.6"
"Parathesis","T1BE","12"
"Parentucellia","H1Fi","0.6"
"Pariana","H2GC","0.6"
"Parietaria","H1F","0.6"
"Parinari","T2BE","24"
"Parkia","T2BE","24"
"Parkinsonia","T1MD","13"
"Parmentiera","T2BE","24"
"Parnassia","H2F","0.6"
"Parodiolyra","H2GC","0.6"
"Parodiophyllochloa","H2GC","0.6"
"Paronychia","H1F","0.6"
"Parrya","H2F","0.6"
"Parryella","S2BD","3"
"Parthenice","H1F","0.6"
"Parthenium","H2F","0.6"
"Parthenocissus","L.BD","3.5"
"Pascalia","H2F","0.6"
"Pascopyrum","H2GC","1"
"Paspalidium","H2GW","0.6"
"Paspalum","H2GW","0.6"
"Passiflora","L.BE","12"
"Passovia","E.i","12"
"Pastinaca","H2F","0.6"
"Patellifolia","H1F","0.6"
"Patis","H2GC","0.3"
"Pattalias","H2F","2.1"
"Pattalias","H2FV","2.1"
"Paullinia","L.BE","12"
"Paulownia","T1BD","15"
"Pausandra","T2F","24"
"Pavonia","S1BE","0.3"
"Paxistima","S2BE","2.8"
"Paypayrola","T2BE","24"
"Paysonia","H2F","0.6"
"Pecluma","E.F","12"
"Pectiantia","H2F","0.6"
"Pectis","H1F","0.6"
"Pectocarya","H1F","0.6"
"Pedicularis","H2Fi","0.6"
"Pedinopetalum","H2F","0.6"
"Pediocactus","S1U","0.3"
"Pediomelum","H2F","0.6"
"Peganum","H2F","0.6"
"Pehria","S2F","3"
"Pelargonium","H2F","0.6"
"Pelecyphora","H2F","0.6"
"Pelexia","H2F","0.6"
"Pellaea","H.FE","0.6"
"Pelliciera","T2F","24"
"Peltaea","H2F","0.6"
"Peltandra","H2F","0.7"
"Peltanthera","S2BE","3"
"Peltastes","L.F","12"
"Peltogyne","T2F","24"
"Peltophorum","T2BES","20"
"Peltostigma","T2BE","24"
"Pelucha","H2F","0.6"
"Penelopeia","H2F","0.6"
"Peniocereus","S2U","3"
"Pennellia","H2F","0.6"
"Penstemon","H2F","0.6"
"Pentacalia","S2U","3"
"Pentachaeta","H1F","0.6"
"Pentaclethra","T2BE","24"
"Pentaglottis","H2F","0.6"
"Pentagonia","T2BE","24"
"Pentagramma","H.FE","0.6"
"Pentalinon","L.BE","12"
"Pentapetes","H1F","0.6"
"Pentaplaris","T2F","24"
"Pentas","S1BE","0.3"
"Penthorum","H2F","0.8"
"Pentodon","H1F","0.6"
"Pentzia","S2BD","3"
"Peperomia","E.F","11"
"Peponopsis","H2F","0.6"
"Pera","T1BE","12"
"Peraphyllum","S2MD","2.9"
"Perebea","T2BE","24"
"Pereskia","T1BD","12"
"Pereskiopsis","S2BD","3"
"Perezia","H1F","0.6"
"Periandra","H2F","0.6"
"Pericallis","H2F","0.6"
"Pericome","H2F","0.6"
"Perideridia","H2F","0.7"
"Perilla","H1F","0.6"
"Peripleura","H2F","0.6"
"Periploca","L.BD","12"
"Periptera","H2F","0.6"
"Peristethium","E.i","12"
"Peristylus","H2F","0.6"
"Peritassa","L.BE","12"
"Peritassa","T2BE","24"
"Perityle","H2F","0.6"
"Perrottetia","T1BE","12"
"Persea","T1BD","15"
"Persicaria","H2F","0.6"
"Perymeniopsis","S2F","3"
"Perymenium","S2F","3"
"Pescatoria","E.F","12"
"Petalonyx","S1BE","0.3"
"Petasites","H2F","0.6"
"Petenaea","T2BE","24"
"Peteravenia","H2F","0.6"
"Peteria","H2F","0.6"
"Petitia","T2BE","25"
"Petiveria","H2F","0.6"
"Petradoria","S1BD","0.3"
"Petrea","L.BE","12"
"Petronymphe","H2F","0.6"
"Petrophytum","H2F","0.6"
"Petrorhagia","H1F","0.6"
"Petrosedum","H2FS","0.6"
"Petroselinum","H1F","0.6"
"Petunia","H2F","0.6"
"Peucedanum","H2F","0.6"
"Peucephyllum","S2ME","3"
"Peyritschia","H2GC","0.6"
"Pfaffia","L.BE","12"
"Phacelia","H1F","0.6"
"Phaedranassa","H2F","0.6"
"Phaius","H2F","0.6"
"Phalacroseris","H2F","0.6"
"Phalaris","H1GC","0.7"
"Phanera","L.BE","12"
"Phanerophlebia","H.FE","0.6"
"Phania","H2F","0.6"
"Phanopyrum","H2GC","0.6"
"Pharus","H2GC","0.6"
"Phaseolus","H2FV","3"
"Phaulothamnus","S2MD","2.9"
"Phedimus","H2FS","0.6"
"Phegopteris","H.FE","0.6"
"Pheidonocarpa","H2F","0.6"
"Phelipanche","H1Fi","0.6"
"Phellodendron","T2BD","24"
"Phemeranthus","H2FS","0.6"
"Phenax","S1F","0.3"
"Pherotrichis","H2F","0.6"
"Phialanthus","T1BE","12"
"Philactis","S2F","3"
"Philadelphus","S2BD","3.5"
"Philodendron","E.F","12"
"Phinaea","H2F","0.6"
"Phippsia","H2GC","0.6"
"Phlebodium","E.F","12"
"Phlebotaenia","T1BD","12"
"Phlegmariurus","E.F","10"
"Phleum","H2GC","0.8"
"Phloeophila","H2F","0.6"
"Phlomis","H2F","0.6"
"Phlox","H2F","0.6"
"Phoebanthus","H2F","0.6"
"Phoebe","T2BE","24"
"Phoenicaulis","H2F","0.6"
"Phoenix","T1P","14"
"Pholidostachys","T2P","24"
"Pholisma","H2Fi","0.6"
"Pholistoma","H1F","0.6"
"Phoradendron","E.i","12"
"Phormium","S1P","0.3"
"Photinia","S2BD","3"
"Phragmipedium","E.F","12"
"Phragmites","H2GC","3.5"
"Phravenia","H1F","0.6"
"Phryma","H2F","0.6"
"Phyla","H2F","0.4"
"Phyllacanthus","H2F","0.6"
"Phyllanthopsis","S2BD","3"
"Phyllanthus","H1F","0.6"
"Phyllitis","H.FE","0.6"
"Phyllodoce","S1BE","0.3"
"Phyllomelia","H2F","0.6"
"Phyllonoma","S2BE","3"
"Phyllospadix","H2A","0"
"Phyllostachys","S2G","2.9"
"Phyllostegia","H2F","0.6"
"Phyllostylon","T2BD","24"
"Phymosia","S2F","3"
"Physalis","H1F","0.6"
"Physaria","H2F","0.6"
"Physocarpus","S2BD","3"
"Physodium","S2BE","3"
"Physogyne","H2F","0.6"
"Physostegia","H2F","0.6"
"Phyteuma","H2F","0.6"
"Phytolacca","H2F","1.1"
"Picardaea","H2F","0.6"
"Picea","T2NE","41"
"Pickeringia","S2BE","3"
"Picradeniopsis","H1F","0.6"
"Picramnia","T1BE","12"
"Picrasma","T2BE","24"
"Picris","H2F","0.6"
"Picrodendron","S2BE","3"
"Picrothamnus","S1MD","0.5"
"Pictetia","T1BD","10"
"Pieris","L.BE","12"
"Pilea","H1F","0.5"
"Piloblephis","S2BE","3"
"Pilocarpus","T1BE","12"
"Pilocosta","T2BE","24"
"Pilosella","H2F","0.6"
"Pilosocereus","T1U","12"
"Pilostyles","H2Fi","0.6"
"Pilularia","H2A","0"
"Pimenta","T1BE","14"
"Pimpinella","H2F","0.6"
"Pinanga","T2P","24"
"Pinaropappus","H2F","0.6"
"Pinarophyllon","H2F","0.6"
"Pinckneya","T1BE","12"
"Pinellia","H2F","0.6"
"Pinguicula","H2F","0.6"
"Pinillosia","H2F","0.6"
"Pinochia","L.BE","12"
"Pinus","T2NE","34"
"Pinzona","L.BE","12"
"Piparea","T1BE","12"
"Piper","T1BE","12"
"Pippenalia","H2F","0.6"
"Piptadenia","S2F","3"
"Piptatheropsis","H2GC","0.6"
"Piptocarpha","L.BE","12"
"Piptochaetium","H2GC","0.6"
"Piptocoma","S2BE","3"
"Pipturus","S2BE","3"
"Piqueria","H2F","0.6"
"Piranhea","S2BE","3"
"Piresiella","H2GC","0.6"
"Piriqueta","H2F","0.5"
"Piscidia","T1BE","14"
"Pisonia","T1BD","12"
"Pisoniella","H2F","0.6"
"Pistacia","T1BE","15"
"Pistia","H2A","0"
"Pisum","H1FV","2.7"
"Pitcairnia","E.F","11"
"Pithecellobium","T1BE","12"
"Pittocaulon","S2F","3"
"Pittoniotis","T2F","18"
"Pittosporum","T1BE","11"
"Pityopsis","H2F","0.7"
"Pityopus","H2Fi","0.6"
"Pityrocarpa","S2F","3"
"Pityrogramma","H.FE","0.6"
"Placocarpa","H2F","0.6"
"Plagiobothrys","H1F","0.6"
"Plagiogyria","S1F","0.3"
"Plagiolophus","H2F","0.6"
"Planera","T1BD","15"
"Planodes","H1F","0.6"
"Plantago","H2F","0.5"
"Platanthera","H2F","0.6"
"Platanus","T2BD","39"
"Plateilema","H2F","0.6"
"Platycerium","H.FE","0.6"
"Platycladus","T2NE","20"
"Platycodon","H2F","0.6"
"Platydesma","S2BE","3.5"
"Platygyna","H2F","0.6"
"Platymiscium","T2BE","24"
"Platypodium","T2BE","24"
"Platyschkuhria","H2F","0.6"
"Platystele","E.F","12"
"Platystemon","H1F","0.6"
"Platythelys","H2F","0.6"
"Plecostachys","H2F","0.6"
"Plectocephalus","H1F","0.6"
"Plectranthus","H2F","0.6"
"Plectritis","H1F","0.6"
"Plectrophora","H2F","0.6"
"Pleea","H2F","0.6"
"Pleiacanthus","S1BE","0.3"
"Pleioblastus","S2G","3"
"Pleiostachya","H2F","0.6"
"Pleodendron","T2BE","24"
"Pleomele","T1BE","13"
"Pleonotoma","H2FV","3"
"Pleopeltis","E.F","11"
"Pleradenophora","T2F","16"
"Plethadenia","T2BE","24"
"Pleuranthodendron","T2BE","24"
"Pleuraphis","H2GW","0.7"
"Pleuricospora","H2Fi","0.6"
"Pleurocoronis","S1ME","0.3"
"Pleuropetalum","S2BE","3"
"Pleuropogon","H2GC","0.6"
"Pleurothallis","E.F","12"
"Pleurothallopsis","H2F","0.6"
"Pleurothyrium","T2BE","24"
"Plinia","T2BE","24"
"Plocaniophyllon","H2F","0.6"
"Plocosperma","S2BE","3"
"Plowmania","H2F","0.6"
"Plowmanianthus","H2F","0.6"
"Pluchea","H2F","0.6"
"Plukenetia","H2FV","3"
"Plumbago","L.BE","12"
"Plumeria","T1BD","12"
"Pneumatopteris","H2F","0.6"
"Poa","H2GC","0.6"
"Podachaenium","T2F","24"
"Podagrostis","H2GC","0.6"
"Podandrogyne","S2F","3"
"Podistera","H2F","0.6"
"Podocarpus","T2BE","23"
"Podophyllum","H2F","0.4"
"Podopterus","S2U","3"
"Podostemum","H2A","0"
"Podranea","L.BE","12"
"Poeppigia","T2BE","24"
"Pogogyne","H1F","0.6"
"Pogonarthria","H2GW","0.6"
"Pogonia","H2F","0.6"
"Pogonopus","T2F","24"
"Pohlidium","H2GC","0.6"
"Poikilacanthus","S2F","3"
"Poincianella","T2BD","24"
"Poiretia","H2FV","3"
"Poitea","S2BE","3"
"Polanisia","H1F","0.6"
"Polaskia","S2U","3"
"Polemonium","H2F","0.6"
"Poliomintha","S1BE","0.3"
"Pollia","H2F","0.6"
"Polyalthia","T2BE","24"
"Polyanthina","H2F","0.6"
"Polyaster","H2F","0.6"
"Polybotrya","H.FE","0.6"
"Polycarpaea","H1F","0.6"
"Polycarpon","H2F","0.6"
"Polyclathra","H2FV","3"
"Polycnemum","H1F","0.6"
"Polyctenium","H2F","0.6"
"Polygala","H1F","0.6"
"Polygaloides","H2F","0.1"
"Polygonatum","H2F","0.4"
"Polygonum","H1F","0.6"
"Polymnia","H2F","0.6"
"Polyphlebium","E.F","12"
"Polypodium","E.F","12"
"Polypogon","H2GC","0.6"
"Polypremum","H2F","0.6"
"Polyscias","S2BE","3"
"Polystachya","E.F","12"
"Polystemma","H2FV","3"
"Polystichopsis","H.FE","0.6"
"Polystichum","H.FE","0.6"
"Polytaenia","H2F","0.6"
"Polytaenium","E.F","12"
"Polytrias","H2GW","0.6"
"Pomaria","S1BE","0.3"
"Pombalia","H2F","0.6"
"Ponera","E.F","12"
"Pontederia","H2F","0.8"
"Ponthieva","H2F","0.6"
"Poolea","H2F","0.7"
"Populus","T2BD","34"
"Porana","H2F","0.6"
"Poranopsis","H2FV","3"
"Poraqueiba","L.BE","12"
"Porcelia","T2BE","24"
"Porophyllum","S1BE","0.3"
"Porterella","H1F","0.6"
"Portlandia","H2F","0.6"
"Portulaca","H1FS","0.6"
"Portulacaria","S2U","3"
"Posidonia","H2A","0"
"Posoqueria","T2BE","24"
"Potalia","S2BE","3"
"Potamogeton","H2A","0"
"Potentilla","H2F","0.6"
"Poteranthera","H2F","0.6"
"Poteridium","H2F","0.6"
"Poterium","H2F","0.6"
"Potosia","H2F","0.6"
"Poulsenia","T2BE","24"
"Pourouma","T2BE","24"
"Pouteria","T2BE","24"
"Pouzolzia","T1BE","12"
"Povedadaphne","T2BE","24"
"Pradosia","T2F","24"
"Praxelis","H2F","0.6"
"Premna","T2BE","24"
"Prenanthella","H2F","0.6"
"Prescottia","H2F","0.6"
"Preslianthus","T2F","24"
"Prestoea","T1P","14"
"Prestonia","L.BE","12"
"Primula","H2F","0.6"
"Prionopsis","H1F","0.6"
"Prionopsis","H2F","0.6"
"Prionosciadium","H2F","0.6"
"Prionostemma","T2BE","24"
"Prioria","T2BE","24"
"Pristimera","L.BE","12"
"Pritchardia","T1P","12"
"Priva","H2F","0.6"
"Proatriplex","H1F","0.6"
"Proboscidea","H1F","0.6"
"Prockia","T1BE","12"
"Procris","H2F","0.6"
"Prosartes","H2F","0.6"
"Proserpinaca","H2A","0"
"Prosopanche","H2i","0.6"
"Prosopidastrum","H2F","0.6"
"Prosopis","T1MD","13"
"Prosthechea","E.F","12"
"Protium","T2BE","24"
"Protocodon","H2F","0.7"
"Prumnopitys","T2NE","24"
"Prunella","H2F","0.5"
"Prunus","T1BD","12"
"Psacaliopsis","H2F","0.6"
"Psacalium","H2F","0.6"
"Psammisia","S2BE","3"
"Psammophiliella","H2F","0.6"
"Psathyrostachys","H2GC","1"
"Psathyrotes","S1BD","0.3"
"Psathyrotopsis","H2F","0.6"
"Pseudabutilon","S2F","3"
"Pseudalcantarea","E.F","12"
"Pseudanamomis","T1BE","12"
"Pseudechinolaena","H2GC","0.6"
"Pseudelephantopus","H2F","0.6"
"Pseuderanthemum","H2F","0.6"
"Pseudima","T2F","24"
"Pseudobahia","H1F","0.6"
"Pseudobombax","T2BD","24"
"Pseudocarpidium","H2F","0.6"
"Pseudocentrum","H2F","0.6"
"Pseudocherleria","H2F","0.6"
"Pseudoclappia","S1BE","0.3"
"Pseudoconyza","H1F","0.6"
"Pseudocydonia","S2BE","3"
"Pseudocymopterus","H2F","0.6"
"Pseudoeriocoma","H2GC","0.6"
"Pseudofumaria","H2F","0.6"
"Pseudognaphalium","H1F","0.6"
"Pseudogoodyera","H2F","0.6"
"Pseudogynoxys","L.BD","12"
"Pseudolmedia","T2BE","24"
"Pseudolycopodiella","H.FE","0.6"
"Pseudomiltemia","T2F","24"
"Pseudonemacladus","H2F","0.6"
"Pseudophegopteris","H.FE","0.6"
"Pseudophoenix","T1P","12"
"Pseudopiptadenia","T2F","24"
"Pseudorchis","H2F","0.6"
"Pseudorhipsalis","E.F","12"
"Pseudoroegneria","H2GC","0.6"
"Pseudorontium","H1F","0.6"
"Pseudosamanea","T2F","24"
"Pseudosasa","S1G","0.3"
"Pseudosmodingium","S2BD","3"
"Pseudostellaria","H2F","0.6"
"Pseudotrillium","H2F","0.6"
"Pseudotsuga","T2NE","78"
"Pseudoziziphus","S2BE","3"
"Psidium","T1BE","12"
"Psiguria","H2F","0.6"
"Psilactis","H1F","0.6"
"Psilocarphus","H1F","0.6"
"Psilochilus","H2F","0.6"
"Psilostrophe","H2F","0.6"
"Psilotum","E.F","12"
"Psittacanthus","E.i","12"
"Psomiocarpa","H.FE","0.6"
"Psorothamnus","S1MD","0.3"
"Psychilis","E.F","12"
"Psychopsis","E.F","12"
"Psychopterys","H2F","0.6"
"Psychotria","T1BE","12"
"Psydrax","T1BE","10"
"Ptelea","S2BD","5"
"Pteralyxia","T2BE","24"
"Pterichis","H2F","0.6"
"Pteridium","H.FE","1.5"
"Pteris","H.FE","0.6"
"Pterocarpus","T1BD","13"
"Pterocarya","T2BD","24"
"Pterocaulon","H2F","0.6"
"Pterocereus","H2F","0.6"
"Pteroglossa","H2F","0.6"
"Pterolepis","S1BE","0.3"
"Pteropepon","H2F","0.6"
"Pterospora","H2Fi","0.6"
"Pterostegia","H1F","0.6"
"Pterostemon","S2BD","3"
"Pterozonium","H.FE","0.6"
"Pterygota","T2BE","24"
"Ptilagrostiella","H2GC","0.6"
"Ptilagrostis","H2GC","0.6"
"Ptilimnium","H1F","0.6"
"Ptychosperma","T2P","24"
"Puccinellia","H2GC","0.6"
"Pueraria","L.BD","12"
"Pulicaria","H2F","0.6"
"Pulmonaria","H2F","0.6"
"Pulsatilla","H2F","0.6"
"Punica","T1BD","15"
"Purdiaea","S2BD","3"
"Purshia","S2BE","3"
"Puya","E.F","11"
"Puya","H2F","0.6"
"Pycnanthemum","H2F","0.6"
"Pyracantha","S2BE","2.7"
"Pyrola","H2F","0.6"
"Pyrostegia","L.BE","12"
"Pyrrhopappus","H2F","0.6"
"Pyrrocoma","H2F","0.6"
"Pyrrosia","H.FE","0.6"
"Pyrularia","S2Bi","2"
"Pyrus","T2BD","20"
"Pyxidanthera","H2F","0.6"
"Quadrella","T1BE","12"
"Qualea","T2BE","24"
"Quamoclidion","S2BE","3"
"Quararibea","T1BE","12"
"Quassia","T1BE","12"
"Quercus","T1BD","12"
"Quetzalia","T2BE","24"
"Quiina","T2BE","24"
"Quincula","H2F","0.6"
"Quisqueya","H2F","0.6"
"Rachicallis","H2F","0.6"
"Racinaea","E.F","12"
"Raddiella","H2GC","0.6"
"Radermachera","T2BD","24"
"Radiovittaria","E.F","12"
"Rafinesquia","H1F","0.6"
"Raillardella","H2F","0.6"
"Rainiera","H2F","0.6"
"Rajania","L.BE","12"
"Ramirezella","H2FV","3"
"Randia","S2BE","4.5"
"Ranunculus","H2F","0.6"
"Raphanus","H1F","0.6"
"Raphia","T2P","24"
"Rapicactus","S1U","0.3"
"Rapistrum","H1F","0.6"
"Raputia","T2BE","24"
"Raritebe","S2F","3"
"Ratibida","H2F","0.8"
"Rauvolfia","S2BE","3"
"Ravenala","T2P","24"
"Ravenella","H2F","0.7"
"Ravenia","T2BE","24"
"Rayjacksonia","H1F","0.6"
"Razisea","S2F","3"
"Recchia","T2BE","24"
"Redfieldia","H2GW","0.6"
"Reevesia","T2F","24"
"Rehdera","T2F","24"
"Reichardia","H2F","0.6"
"Reimarochloa","H2GW","0.6"
"Reinhardtia","T2P","24"
"Reldia","H2F","0.6"
"Remirea","H2GW","0.6"
"Remya","L.BE","12"
"Renealmia","H2F","0.6"
"Rensonia","S2F","3"
"Reseda","H2F","0.6"
"Restrepia","E.F","12"
"Restrepiella","H2F","0.6"
"Retama","H2F","0.6"
"Reynaudia","H2GW","0.6"
"Reynoldsia","T1BD","15"
"Reynosia","T1BE","12"
"Reynoutria","H2F","0.6"
"Rhabdadenia","L.BE","12"
"Rhachicallis","S2BE","3"
"Rhagadiolus","H1F","0.6"
"Rhamnidium","H2F","0.6"
"Rhamnus","S2BD","4"
"Rhaphiolepis","S2BE","3"
"Rhapidophyllum","S2P","3"
"Rhaponticum","H2F","0.6"
"Rheum","H2F","0.6"
"Rhexia","H2F","0.6"
"Rhinanthus","H1Fi","0.6"
"Rhinotropis","H2F","0.6"
"Rhipidocladum","H2GC","0.6"
"Rhipsalis","E.F","12"
"Rhizophora","T1BE","15"
"Rhodanthe","H1F","0.6"
"Rhodiola","H2FS","0.6"
"Rhodochiton","H2FV","3"
"Rhododendron","S2BD","3.5"
"Rhododon","H1F","0.6"
"Rhodogeron","H2F","0.6"
"Rhodomyrtus","T1BE","12"
"Rhodophiala","H2F","0.6"
"Rhodopis","H2F","0.6"
"Rhodosciadium","H2F","0.6"
"Rhodospatha","E.F","12"
"Rhodostemonodaphne","T2BE","24"
"Rhodotypos","S2BD","3"
"Rhus","S2BD","4.5"
"Rhynchanthera","S2F","3"
"Rhynchoglossum","H2F","0.6"
"Rhyncholaelia","H2F","0.6"
"Rhynchosia","H2FV","3"
"Rhynchosida","H2F","0.6"
"Rhynchospora","H2GC","0.6"
"Rhynchostele","E.F","12"
"Rhytachne","H2GW","0.6"
"Rhytidophyllum","S2BE","3"
"Rhytidostemma","H2F","0.6"
"Ribes","S2BD","2.3"
"Richardia","H2F","0.6"
"Richeria","T2BE","24"
"Ricinus","H2F","0.6"
"Riencourtia","H2F","0.6"
"Rigiopappus","H1F","0.6"
"Rinorea","T2BE","24"
"Ripariosida","H2F","0.6"
"Rivina","H2F","0.6"
"Robinia","T1BD","14"
"Robinsonecio","H2F","0.6"
"Robinsonella","T2BE","24"
"Rochefortia","T1BE","12"
"Rodriguezia","E.F","12"
"Roemeria","H2F","0.6"
"Rogiera","S2BE","7.5"
"Roigella","H2F","0.6"
"Rojasianthe","S2F","3"
"Rolandra","S2BE","3"
"Roldana","S2BD","3"
"Romanschulzia","H2F","0.7"
"Romanzoffia","H2F","0.6"
"Romneya","S1BE","0.3"
"Romulea","H2F","0.6"
"Ronabea","T2BE","20"
"Rondeletia","T1BE","12"
"Ronnbergia","E.F","12"
"Rorippa","H2F","0.5"
"Rosa","S1BD","0.4"
"Rosenbergiodendron","T1BE","12"
"Roseodendron","T2BD","20"
"Rossioglossum","E.F","12"
"Rostraria","H1GC","0.6"
"Rotala","H1F","0.6"
"Rotanthella","H2F","0.7"
"Rotheca","H2F","0.6"
"Rottboellia","H1GW","0.6"
"Rotundanthus","H2F","0.6"
"Roucheria","T2F","24"
"Roupala","T2BE","24"
"Rourea","S2BE","3"
"Rousselia","H2F","0.6"
"Roystonea","T2P","24"
"Ruagea","T2BE","24"
"Rubia","H2F","0.6"
"Rubus","S1BD","0.3"
"Rudbeckia","H2F","0.8"
"Rudgea","T2BE","24"
"Rudolfiella","H2F","0.6"
"Ruellia","H2F","0.6"
"Rufodorsia","E.F","12"
"Rugelia","H2F","0.6"
"Rugoloa","H2F","0.6"
"Rumex","H2F","0.6"
