"family","genus","ac"
"Lauraceae","Adenodaphne",TRUE
"Lauraceae","Aiouea",TRUE
"Lauraceae","Alseodaphne",TRUE
"Lauraceae","Anaueria",TRUE
"Lauraceae","Aniba",TRUE
"Lauraceae","Apollonias",TRUE
"Lauraceae","Aspidostemon",TRUE
"Lauraceae","Beilschmiedia",TRUE
"Lauraceae","Caryodaphnopsis",TRUE
"Lauraceae","Cassytha",TRUE
"Lauraceae","Chlorocardium",TRUE
"Lauraceae","Cinnadenia",TRUE
"Lauraceae","Cinnamomum",TRUE
"Lauraceae","Cryptocarya",TRUE
"Lauraceae","Damburneya",TRUE
"Lauraceae","Dicypellium",TRUE
"Lauraceae","Dodecadenia",TRUE
"Lauraceae","Endiandra",TRUE
"Lauraceae","Endlicheria",TRUE
"Lauraceae","Eusideroxylon",TRUE
"Lauraceae","Hexapora",TRUE
"Lauraceae","Hypodaphnis",TRUE
"Lauraceae","Kubitzkia",TRUE
"Lauraceae","Laurus",TRUE
"Lauraceae","Licaria",TRUE
"Lauraceae","Lindera",TRUE
"Lauraceae","Litsea",TRUE
"Lauraceae","Mezilaurus",TRUE
"Lauraceae","Misanteca",TRUE
"Lauraceae","Mocinnodaphne",TRUE
"Lauraceae","Mutisiopersea",TRUE
"Lauraceae","Nectandra",TRUE
"Lauraceae","Neocinnamomum",TRUE
"Lauraceae","Neolitsea",TRUE
"Lauraceae","Nothaphoebe",TRUE
"Lauraceae","Ocotea",TRUE
"Lauraceae","Paraia",TRUE
"Lauraceae","Persea",TRUE
"Lauraceae","Phoebe",TRUE
"Lauraceae","Phyllostemonodaphne",TRUE
"Lauraceae","Pleurothyrium",TRUE
"Lauraceae","Potameia",TRUE
"Lauraceae","Potoxylon",TRUE
"Lauraceae","Rhodostemonodaphne",TRUE
"Lauraceae","Sassafras",TRUE
"Lauraceae","Sextonia",TRUE
"Lauraceae","Syndiclis",TRUE
"Lauraceae","Triadodaphne",TRUE
"Lauraceae","Umbellularia",TRUE
"Lauraceae","Urbanodendron",TRUE
"Lauraceae","Williamodendron",TRUE
"Chloranthaceae","Ascarina",TRUE
"Chloranthaceae","Chloranthus",TRUE
"Chloranthaceae","Hedyosmum",TRUE
"Chloranthaceae","Sarcandra",TRUE
"Acoraceae","Acorus",TRUE
"Araceae","Adelonema",TRUE
"Araceae","Aglaodorum",TRUE
"Araceae","Aglaonema",TRUE
"Araceae","Alloschemone",TRUE
"Araceae","Alocasia",TRUE
"Araceae","Ambrosina",TRUE
"Araceae","Amorphophallus",TRUE
"Araceae","Amydrium",TRUE
"Araceae","Anadendrum",TRUE
"Araceae","Anaphyllopsis",TRUE
"Araceae","Anaphyllum",TRUE
"Araceae","Anchomanes",TRUE
"Araceae","Anthurium",TRUE
"Araceae","Anubias",TRUE
"Araceae","Apoballis",TRUE
"Araceae","Aridarum",TRUE
"Araceae","Ariopsis",TRUE
"Araceae","Arisaema",TRUE
"Araceae","Arisarum",TRUE
"Araceae","Arophyton",TRUE
"Araceae","Arum",TRUE
"Araceae","Asterostigma",TRUE
"Araceae","Biarum",TRUE
"Araceae","Bognera",TRUE
"Araceae","Bucephalandra",TRUE
"Araceae","Caladium",TRUE
"Araceae","Calla",TRUE
"Araceae","Callopsis",TRUE
"Araceae","Carlephyton",TRUE
"Araceae","Cercestis",TRUE
"Araceae","Chlorospatha",TRUE
"Araceae","Colletogyne",TRUE
"Araceae","Colocasia",TRUE
"Araceae","Croatiella",TRUE
"Araceae","Cryptocoryne",TRUE
"Araceae","Culcasia",TRUE
"Araceae","Cyrtosperma",TRUE
"Araceae","Dieffenbachia",TRUE
"Araceae","Dracontioides",TRUE
"Araceae","Dracontium",TRUE
"Araceae","Dracunculus",TRUE
"Araceae","Eminium",TRUE
"Araceae","Englerarum",TRUE
"Araceae","Epipremnum",TRUE
"Araceae","Filarum",TRUE
"Araceae","Furtadoa",TRUE
"Araceae","Gearum",TRUE
"Araceae","Gonatopus",TRUE
"Araceae","Gorgonidium",TRUE
"Araceae","Gymnostachys",TRUE
"Araceae","Hapaline",TRUE
"Araceae","Helicodiceros",TRUE
"Araceae","Hestia",TRUE
"Araceae","Heteropsis",TRUE
"Araceae","Holochlamys",TRUE
"Araceae","Homalomena",TRUE
"Araceae","Incarum",TRUE
"Araceae","Jasarum",TRUE
"Araceae","Lagenandra",TRUE
"Araceae","Landoltia",TRUE
"Araceae","Lasia",TRUE
"Araceae","Lasimorpha",TRUE
"Araceae","Lemna",TRUE
"Araceae","Leucocasia",TRUE
"Araceae","Lorenzia",TRUE
"Araceae","Lysichiton",TRUE
"Araceae","Mangonia",TRUE
"Araceae","Monstera",TRUE
"Araceae","Montrichardia",TRUE
"Araceae","Nephthytis",TRUE
"Araceae","Orontium",TRUE
"Araceae","Pedicellarum",TRUE
"Araceae","Peltandra",TRUE
"Araceae","Philodendron",TRUE
"Araceae","Philonotion",TRUE
"Araceae","Phymatarum",TRUE
"Araceae","Pichinia",TRUE
"Araceae","Pinellia",TRUE
"Araceae","Piptospatha",TRUE
"Araceae","Pistia",TRUE
"Araceae","Podolasia",TRUE
"Araceae","Pothoidium",TRUE
"Araceae","Pothos",TRUE
"Araceae","Protarum",TRUE
"Araceae","Pseudodracontium",TRUE
"Araceae","Pseudohydrosme",TRUE
"Araceae","Pycnospatha",TRUE
"Araceae","Remusatia",TRUE
"Araceae","Rhaphidophora",TRUE
"Araceae","Rhodospatha",TRUE
"Araceae","Scaphispatha",TRUE
"Araceae","Schismatoglottis",TRUE
"Araceae","Schottarum",TRUE
"Araceae","Scindapsus",TRUE
"Araceae","Spathantheum",TRUE
"Araceae","Spathicarpa",TRUE
"Araceae","Spathiphyllum",TRUE
"Araceae","Spirodela",TRUE
"Araceae","Stenospermation",TRUE
"Araceae","Steudnera",TRUE
"Araceae","Stylochaeton",TRUE
"Araceae","Symplocarpus",TRUE
"Araceae","Synandrospadix",TRUE
"Araceae","Syngonium",TRUE
"Araceae","Taccarum",TRUE
"Araceae","Theriophonum",TRUE
"Araceae","Typhonium",TRUE
"Araceae","Typhonodorum",TRUE
"Araceae","Ulearum",TRUE
"Araceae","Urospatha",TRUE
"Araceae","Wolffia",TRUE
"Araceae","Wolffiella",TRUE
"Araceae","Xanthosoma",TRUE
"Araceae","Zamioculcas",TRUE
"Araceae","Zantedeschia",TRUE
"Araceae","Zomicarpa",TRUE
"Araceae","Zomicarpella",TRUE
"Tofieldiaceae","Harperocallis",TRUE
"Tofieldiaceae","Isidrogalvia",TRUE
"Tofieldiaceae","Pleea",TRUE
"Tofieldiaceae","Tofieldia",TRUE
"Tofieldiaceae","Triantha",TRUE
"Alismataceae","Albidella",TRUE
"Alismataceae","Alisma",TRUE
"Alismataceae","Baldellia",TRUE
"Alismataceae","Burnatia",TRUE
"Alismataceae","Butomopsis",TRUE
"Alismataceae","Caldesia",TRUE
"Alismataceae","Damasonium",TRUE
"Alismataceae","Echinodorus",TRUE
"Alismataceae","Helanthium",TRUE
"Alismataceae","Hydrocleys",TRUE
"Alismataceae","Limnocharis",TRUE
"Alismataceae","Limnophyton",TRUE
"Alismataceae","Luronium",TRUE
"Alismataceae","Ranalisma",TRUE
"Alismataceae","Sagittaria",TRUE
"Alismataceae","Wiesneria",TRUE
"Butomaceae","Butomus",TRUE
"Hydrocharitaceae","Appertiella",TRUE
"Hydrocharitaceae","Blyxa",TRUE
"Hydrocharitaceae","Egeria",TRUE
"Hydrocharitaceae","Elodea",TRUE
"Hydrocharitaceae","Enhalus",TRUE
"Hydrocharitaceae","Halophila",TRUE
"Hydrocharitaceae","Hydrilla",TRUE
"Hydrocharitaceae","Hydrocharis",TRUE
"Hydrocharitaceae","Lagarosiphon",TRUE
"Hydrocharitaceae","Limnobium",TRUE
"Hydrocharitaceae","Najas",TRUE
"Hydrocharitaceae","Nechamandra",TRUE
"Hydrocharitaceae","Ottelia",TRUE
"Hydrocharitaceae","Stratiotes",TRUE
"Hydrocharitaceae","Thalassia",TRUE
"Hydrocharitaceae","Vallisneria",TRUE
"Scheuchzeriaceae","Scheuchzeria",TRUE
"Aponogetonaceae","Aponogeton",TRUE
"Juncaginaceae","Tetroncium",TRUE
"Juncaginaceae","Triglochin",TRUE
"Maundiaceae","Maundia",TRUE
"Zosteraceae","Nanozostera",TRUE
"Zosteraceae","Phyllospadix",TRUE
"Zosteraceae","Zostera",TRUE
"Potamogetonaceae","Althenia",TRUE
"Potamogetonaceae","Groenlandia",TRUE
"Potamogetonaceae","Lepilaena",TRUE
"Potamogetonaceae","Potamogeton",TRUE
"Potamogetonaceae","Pseudalthenia",TRUE
"Potamogetonaceae","Stuckenia",TRUE
"Potamogetonaceae","Zannichellia",TRUE
"Posidoniaceae","Posidonia",TRUE
"Ruppiaceae","Ruppia",TRUE
"Cymodoceaceae","Amphibolis",TRUE
"Cymodoceaceae","Cymodocea",TRUE
"Cymodoceaceae","Halodule",TRUE
"Cymodoceaceae","Syringodium",TRUE
"Cymodoceaceae","Thalassodendron",TRUE
"Petrosaviaceae","Japonolirion",TRUE
"Petrosaviaceae","Petrosavia",TRUE
"Nartheciaceae","Aletris",TRUE
"Nartheciaceae","Lophiola",TRUE
"Nartheciaceae","Narthecium",TRUE
"Nartheciaceae","Nietneria",TRUE
"Burmanniaceae","Afrothismia",TRUE
"Burmanniaceae","Apteria",TRUE
"Burmanniaceae","Burmannia",TRUE
"Burmanniaceae","Campylosiphon",TRUE
"Burmanniaceae","Cymbocarpa",TRUE
"Burmanniaceae","Dictyostega",TRUE
"Burmanniaceae","Gymnosiphon",TRUE
"Burmanniaceae","Haplothismia",TRUE
"Burmanniaceae","Hexapterella",TRUE
"Burmanniaceae","Marthella",TRUE
"Burmanniaceae","Miersiella",TRUE
"Burmanniaceae","Oxygyne",TRUE
"Burmanniaceae","Thismia",TRUE
"Burmanniaceae","Tiputinia",TRUE
"Dioscoreaceae","Dioscorea",TRUE
"Dioscoreaceae","Rajania",TRUE
"Dioscoreaceae","Stenomeris",TRUE
"Dioscoreaceae","Tacca",TRUE
"Dioscoreaceae","Trichopus",TRUE
"Triuridaceae","Andruris",TRUE
"Triuridaceae","Hyalisma",TRUE
"Triuridaceae","Kupea",TRUE
"Triuridaceae","Lacandonia",TRUE
"Triuridaceae","Peltophyllum",TRUE
"Triuridaceae","Sciaphila",TRUE
"Triuridaceae","Seychellaria",TRUE
"Triuridaceae","Soridium",TRUE
"Triuridaceae","Triuridopsis",TRUE
"Triuridaceae","Triuris",TRUE
"Velloziaceae","Acanthochlamys",TRUE
"Velloziaceae","Barbacenia",TRUE
"Velloziaceae","Burlemarxia",TRUE
"Velloziaceae","Nanuza",TRUE
"Velloziaceae","Pleurostima",TRUE
"Velloziaceae","Vellozia",TRUE
"Velloziaceae","Xerophyta",TRUE
"Stemonaceae","Croomia",TRUE
"Stemonaceae","Pentastemona",TRUE
"Stemonaceae","Stemona",TRUE
"Cyclanthaceae","Asplundia",TRUE
"Cyclanthaceae","Carludovica",TRUE
"Cyclanthaceae","Chorigyne",TRUE
"Cyclanthaceae","Cyclanthus",TRUE
"Cyclanthaceae","Dianthoveus",TRUE
"Cyclanthaceae","Dicranopygium",TRUE
"Cyclanthaceae","Evodianthus",TRUE
"Cyclanthaceae","Ludovia",TRUE
"Cyclanthaceae","Schultesiophytum",TRUE
"Cyclanthaceae","Sphaeradenia",TRUE
"Cyclanthaceae","Stelestylis",TRUE
"Cyclanthaceae","Thoracocarpus",TRUE
"Pandanaceae","Freycinetia",TRUE
"Pandanaceae","Pandanus",TRUE
"Pandanaceae","Sararanga",TRUE
"Campynemataceae","Campynema",TRUE
"Campynemataceae","Campynemanthe",TRUE
"Corsiaceae","Arachnitis",TRUE
"Corsiaceae","Corsia",TRUE
"Corsiaceae","Corsiopsis",TRUE
"Melanthiaceae","Amianthium",TRUE
"Melanthiaceae","Anticlea",TRUE
"Melanthiaceae","Chamaelirium",TRUE
"Melanthiaceae","Chionographis",TRUE
"Melanthiaceae","Daiswa",TRUE
"Melanthiaceae","Helonias",TRUE
"Melanthiaceae","Kinugasa",TRUE
"Melanthiaceae","Melanthium",TRUE
"Melanthiaceae","Paris",TRUE
"Melanthiaceae","Pseudotrillium",TRUE
"Melanthiaceae","Schoenocaulon",TRUE
"Melanthiaceae","Stenanthium",TRUE
"Melanthiaceae","Toxicoscordion",TRUE
"Melanthiaceae","Trillidium",TRUE
"Melanthiaceae","Trillium",TRUE
"Melanthiaceae","Veratrum",TRUE
"Melanthiaceae","Xerophyllum",TRUE
"Melanthiaceae","Zigadenus",TRUE
"Petermanniaceae","Petermannia",TRUE
"Alstroemeriaceae","Alstroemeria",TRUE
"Alstroemeriaceae","Bomarea",TRUE
"Alstroemeriaceae","Drymophila",TRUE
"Alstroemeriaceae","Leontochir",TRUE
"Alstroemeriaceae","Luzuriaga",TRUE
"Colchicaceae","× Sanderosa",TRUE
"Colchicaceae","× Santonia",TRUE
"Colchicaceae","Androcymbium",TRUE
"Colchicaceae","Baeometra",TRUE
"Colchicaceae","Burchardia",TRUE
"Colchicaceae","Camptorrhiza",TRUE
"Colchicaceae","Colchicum",TRUE
"Colchicaceae","Disporum",TRUE
"Colchicaceae","Gloriosa",TRUE
"Colchicaceae","Hexacyrtis",TRUE
"Colchicaceae","Iphigenia",TRUE
"Colchicaceae","Kuntheria",TRUE
"Colchicaceae","Neodregea",TRUE
"Colchicaceae","Onixotis",TRUE
"Colchicaceae","Ornithoglossum",TRUE
"Colchicaceae","Sandersonia",TRUE
"Colchicaceae","Schelhammera",TRUE
"Colchicaceae","Tripladenia",TRUE
"Colchicaceae","Uvularia",TRUE
"Colchicaceae","Wurmbea",TRUE
"Philesiaceae","× Philageria",TRUE
"Philesiaceae","Lapageria",TRUE
"Philesiaceae","Philesia",TRUE
"Ripogonaceae","Ripogonum",TRUE
"Smilacaceae","Heterosmilax",TRUE
"Smilacaceae","Smilax",TRUE
"Liliaceae","Calochortus",TRUE
"Liliaceae","Cardiocrinum",TRUE
"Liliaceae","Clintonia",TRUE
"Liliaceae","Erythronium",TRUE
"Liliaceae","Fritillaria",TRUE
"Liliaceae","Gagea",TRUE
"Liliaceae","Lilium",TRUE
"Liliaceae","Lloydia",TRUE
"Liliaceae","Medeola",TRUE
"Liliaceae","Notholirion",TRUE
"Liliaceae","Prosartes",TRUE
"Liliaceae","Scoliopus",TRUE
"Liliaceae","Streptopus",TRUE
"Liliaceae","Tricyrtis",TRUE
"Liliaceae","Tulipa",TRUE
"Orchidaceae","× Aranda",TRUE
"Orchidaceae","× Ascocenda",TRUE
"Orchidaceae","× Brasso-Cattleya",TRUE
"Orchidaceae","× Brassochilus",TRUE
"Orchidaceae","× Brassodiacrium",TRUE
"Orchidaceae","× Brassoepidendrum",TRUE
"Orchidaceae","× Brassoepilaelia",TRUE
"Orchidaceae","× Brassokeria",TRUE
"Orchidaceae","× Brassolaelia",TRUE
"Orchidaceae","× Brassolaeliocattleya",TRUE
"Orchidaceae","× Brassotonia",TRUE
"Orchidaceae","× Burrageara",TRUE
"Orchidaceae","× Goodaleara",TRUE
"Orchidaceae","× Laeliocatonia",TRUE
"Orchidaceae","× Laeliocattleya",TRUE
"Orchidaceae","× Miltonidium",TRUE
"Orchidaceae","× Oncidopsis",TRUE
"Orchidaceae","× Wilsonara",TRUE
"Orchidaceae","× Zygonisia",TRUE
"Orchidaceae","Aa",TRUE
"Orchidaceae","Acampe",TRUE
"Orchidaceae","Acanthephippium",TRUE
"Orchidaceae","Aceratorchis",TRUE
"Orchidaceae","Acianthera",TRUE
"Orchidaceae","Acianthus",TRUE
"Orchidaceae","Acineta",TRUE
"Orchidaceae","Acostaea",TRUE
"Orchidaceae","Acriopsis",TRUE
"Orchidaceae","Acrolophia",TRUE
"Orchidaceae","Acrorchis",TRUE
"Orchidaceae","Adenochilus",TRUE
"Orchidaceae","Adenoncos",TRUE
"Orchidaceae","Adrorhizon",TRUE
"Orchidaceae","Aenhenrya",TRUE
"Orchidaceae","Aerangis",TRUE
"Orchidaceae","Aeranthes",TRUE
"Orchidaceae","Aerides",TRUE
"Orchidaceae","Aetheorhyncha",TRUE
"Orchidaceae","Aganisia",TRUE
"Orchidaceae","Aglossorrhyncha",TRUE
"Orchidaceae","Agrostophyllum",TRUE
"Orchidaceae","Alamania",TRUE
"Orchidaceae","Altensteinia",TRUE
"Orchidaceae","Ambrella",TRUE
"Orchidaceae","Amerorchis",TRUE
"Orchidaceae","Amesiella",TRUE
"Orchidaceae","Amitostigma",TRUE
"Orchidaceae","Amoana",TRUE
"Orchidaceae","Anacamptis",TRUE
"Orchidaceae","Anathallis",TRUE
"Orchidaceae","Ancistrochilus",TRUE
"Orchidaceae","Ancistrorhynchus",TRUE
"Orchidaceae","Andinia",TRUE
"Orchidaceae","Androcorys",TRUE
"Orchidaceae","Angraecopsis",TRUE
"Orchidaceae","Angraecum",TRUE
"Orchidaceae","Anguloa",TRUE
"Orchidaceae","Anoectochilus",TRUE
"Orchidaceae","Ansellia",TRUE
"Orchidaceae","Anteriorchis",TRUE
"Orchidaceae","Anthogonium",TRUE
"Orchidaceae","Aphyllorchis",TRUE
"Orchidaceae","Aplectrum",TRUE
"Orchidaceae","Aporostylis",TRUE
"Orchidaceae","Apostasia",TRUE
"Orchidaceae","Appendicula",TRUE
"Orchidaceae","Aracamunia",TRUE
"Orchidaceae","Arachnis",TRUE
"Orchidaceae","Archivea",TRUE
"Orchidaceae","Arethusa",TRUE
"Orchidaceae","Arpophyllum",TRUE
"Orchidaceae","Arthrochilus",TRUE
"Orchidaceae","Artorima",TRUE
"Orchidaceae","Arundina",TRUE
"Orchidaceae","Ascidieria",TRUE
"Orchidaceae","Aspasia",TRUE
"Orchidaceae","Aspidogyne",TRUE
"Orchidaceae","Aulosepalum",TRUE
"Orchidaceae","Auxopus",TRUE
"Orchidaceae","Barbosella",TRUE
"Orchidaceae","Barbrodria",TRUE
"Orchidaceae","Barkeria",TRUE
"Orchidaceae","Bartholina",TRUE
"Orchidaceae","Basigyne",TRUE
"Orchidaceae","Basiphyllaea",TRUE
"Orchidaceae","Baskervilla",TRUE
"Orchidaceae","Batemannia",TRUE
"Orchidaceae","Beclardia",TRUE
"Orchidaceae","Beloglottis",TRUE
"Orchidaceae","Benthamia",TRUE
"Orchidaceae","Benzingia",TRUE
"Orchidaceae","Bhutanthera",TRUE
"Orchidaceae","Biermannia",TRUE
"Orchidaceae","Bifrenaria",TRUE
"Orchidaceae","Bipinnula",TRUE
"Orchidaceae","Bletia",TRUE
"Orchidaceae","Bletilla",TRUE
"Orchidaceae","Bogoria",TRUE
"Orchidaceae","Bolusiella",TRUE
"Orchidaceae","Bonatea",TRUE
"Orchidaceae","Brachionidium",TRUE
"Orchidaceae","Brachycorythis",TRUE
"Orchidaceae","Brachypeza",TRUE
"Orchidaceae","Brachystele",TRUE
"Orchidaceae","Bracisepalum",TRUE
"Orchidaceae","Braemia",TRUE
"Orchidaceae","Brassavola",TRUE
"Orchidaceae","Brassia",TRUE
"Orchidaceae","Bromheadia",TRUE
"Orchidaceae","Broughtonia",TRUE
"Orchidaceae","Brownleea",TRUE
"Orchidaceae","Buchtienia",TRUE
"Orchidaceae","Bulbophyllum",TRUE
"Orchidaceae","Bulleyia",TRUE
"Orchidaceae","Burnettia",TRUE
"Orchidaceae","Caladenia",TRUE
"Orchidaceae","Calanthe",TRUE
"Orchidaceae","Caleana",TRUE
"Orchidaceae","Calochilus",TRUE
"Orchidaceae","Calopogon",TRUE
"Orchidaceae","Caluera",TRUE
"Orchidaceae","Calymmanthera",TRUE
"Orchidaceae","Calypso",TRUE
"Orchidaceae","Calyptrochilum",TRUE
"Orchidaceae","Camaridium",TRUE
"Orchidaceae","Campylocentrum",TRUE
"Orchidaceae","Capanemia",TRUE
"Orchidaceae","Cardiochilos",TRUE
"Orchidaceae","Catasetum",TRUE
"Orchidaceae","Cattleya",TRUE
"Orchidaceae","Caucaea",TRUE
"Orchidaceae","Caularthron",TRUE
"Orchidaceae","Centroglossa",TRUE
"Orchidaceae","Centrostigma",TRUE
"Orchidaceae","Cephalanthera",TRUE
"Orchidaceae","Cephalantheropsis",TRUE
"Orchidaceae","Ceratandra",TRUE
"Orchidaceae","Ceratocentron",TRUE
"Orchidaceae","Ceratostylis",TRUE
"Orchidaceae","Chamaeanthus",TRUE
"Orchidaceae","Chamaegastrodia",TRUE
"Orchidaceae","Chamelophyton",TRUE
"Orchidaceae","Chamorchis",TRUE
"Orchidaceae","Changnienia",TRUE
"Orchidaceae","Chaubardia",TRUE
"Orchidaceae","Chaubardiella",TRUE
"Orchidaceae","Chauliodon",TRUE
"Orchidaceae","Cheiradenia",TRUE
"Orchidaceae","Cheirostylis",TRUE
"Orchidaceae","Chelonistele",TRUE
"Orchidaceae","Chiloglottis",TRUE
"Orchidaceae","Chiloschista",TRUE
"Orchidaceae","Chloraea",TRUE
"Orchidaceae","Chondradenia",TRUE
"Orchidaceae","Chondrorhyncha",TRUE
"Orchidaceae","Chondroscaphe",TRUE
"Orchidaceae","Christensonella",TRUE
"Orchidaceae","Chroniochilus",TRUE
"Orchidaceae","Chrysoglossum",TRUE
"Orchidaceae","Chysis",TRUE
"Orchidaceae","Chytroglossa",TRUE
"Orchidaceae","Cirrhaea",TRUE
"Orchidaceae","Cischweinfia",TRUE
"Orchidaceae","Claderia",TRUE
"Orchidaceae","Cleisocentron",TRUE
"Orchidaceae","Cleisomeria",TRUE
"Orchidaceae","Cleisostoma",TRUE
"Orchidaceae","Cleisostomopsis",TRUE
"Orchidaceae","Cleistes",TRUE
"Orchidaceae","Cleistesiopsis",TRUE
"Orchidaceae","Clematepistephium",TRUE
"Orchidaceae","Clowesia",TRUE
"Orchidaceae","Cochleanthes",TRUE
"Orchidaceae","Codonorchis",TRUE
"Orchidaceae","Coelia",TRUE
"Orchidaceae","Coeliopsis",TRUE
"Orchidaceae","Coeloglossum",TRUE
"Orchidaceae","Coelogyne",TRUE
"Orchidaceae","Coilochilus",TRUE
"Orchidaceae","Collabium",TRUE
"Orchidaceae","Comparettia",TRUE
"Orchidaceae","Conchidium",TRUE
"Orchidaceae","Condylago",TRUE
"Orchidaceae","Constantia",TRUE
"Orchidaceae","Cooktownia",TRUE
"Orchidaceae","Corallorhiza",TRUE
"Orchidaceae","Corallorrhiza",TRUE
"Orchidaceae","Coryanthes",TRUE
"Orchidaceae","Corybas",TRUE
"Orchidaceae","Corycium",TRUE
"Orchidaceae","Corymborkis",TRUE
"Orchidaceae","Cottonia",TRUE
"Orchidaceae","Cotylolabium",TRUE
"Orchidaceae","Cranichis",TRUE
"Orchidaceae","Cremastra",TRUE
"Orchidaceae","Crepidium",TRUE
"Orchidaceae","Cribbia",TRUE
"Orchidaceae","Crossoglossa",TRUE
"Orchidaceae","Crossoliparis",TRUE
"Orchidaceae","Cryptarrhena",TRUE
"Orchidaceae","Cryptocentrum",TRUE
"Orchidaceae","Cryptochilus",TRUE
"Orchidaceae","Cryptopus",TRUE
"Orchidaceae","Cryptopylos",TRUE
"Orchidaceae","Cryptostylis",TRUE
"Orchidaceae","Cuitlauzina",TRUE
"Orchidaceae","Cyanaeorchis",TRUE
"Orchidaceae","Cyanicula",TRUE
"Orchidaceae","Cyclopogon",TRUE
"Orchidaceae","Cycnoches",TRUE
"Orchidaceae","Cymbidiella",TRUE
"Orchidaceae","Cymbidium",TRUE
"Orchidaceae","Cynorkis",TRUE
"Orchidaceae","Cyphochilus",TRUE
"Orchidaceae","Cypholoron",TRUE
"Orchidaceae","Cypripedium",TRUE
"Orchidaceae","Cyrtidiorchis",TRUE
"Orchidaceae","Cyrtochiloides",TRUE
"Orchidaceae","Cyrtochilum",TRUE
"Orchidaceae","Cyrtopodium",TRUE
"Orchidaceae","Cyrtorchis",TRUE
"Orchidaceae","Cyrtosia",TRUE
"Orchidaceae","Cystorchis",TRUE
"Orchidaceae","Dactylorhiza",TRUE
"Orchidaceae","Dactylostalix",TRUE
"Orchidaceae","Daiotyla",TRUE
"Orchidaceae","Danhatchia",TRUE
"Orchidaceae","Danxiaorchis",TRUE
"Orchidaceae","Deceptor",TRUE
"Orchidaceae","Degranvillea",TRUE
"Orchidaceae","Deiregyne",TRUE
"Orchidaceae","Dendrobium",TRUE
"Orchidaceae","Dendrochilum",TRUE
"Orchidaceae","Dendrophylax",TRUE
"Orchidaceae","Devogelia",TRUE
"Orchidaceae","Diaphananthe",TRUE
"Orchidaceae","Diceratostele",TRUE
"Orchidaceae","Dichaea",TRUE
"Orchidaceae","Dichromanthus",TRUE
"Orchidaceae","Dickasonia",TRUE
"Orchidaceae","Dictyophyllaria",TRUE
"Orchidaceae","Didymoplexiella",TRUE
"Orchidaceae","Didymoplexiopsis",TRUE
"Orchidaceae","Didymoplexis",TRUE
"Orchidaceae","Diglyphosa",TRUE
"Orchidaceae","Dilochia",TRUE
"Orchidaceae","Dilomilis",TRUE
"Orchidaceae","Dimerandra",TRUE
"Orchidaceae","Dimorphorchis",TRUE
"Orchidaceae","Dinema",TRUE
"Orchidaceae","Dinklageella",TRUE
"Orchidaceae","Diphylax",TRUE
"Orchidaceae","Diplocentrum",TRUE
"Orchidaceae","Diplomeris",TRUE
"Orchidaceae","Diploprora",TRUE
"Orchidaceae","Dipodium",TRUE
"Orchidaceae","Disa",TRUE
"Orchidaceae","Discyphus",TRUE
"Orchidaceae","Disperis",TRUE
"Orchidaceae","Distylodon",TRUE
"Orchidaceae","Diuris",TRUE
"Orchidaceae","Domingoa",TRUE
"Orchidaceae","Dossinia",TRUE
"Orchidaceae","Dracomonticola",TRUE
"Orchidaceae","Draconanthes",TRUE
"Orchidaceae","Dracula",TRUE
"Orchidaceae","Drakaea",TRUE
"Orchidaceae","Dresslerella",TRUE
"Orchidaceae","Dressleria",TRUE
"Orchidaceae","Dryadella",TRUE
"Orchidaceae","Drymoanthus",TRUE
"Orchidaceae","Duckeella",TRUE
"Orchidaceae","Dunstervillea",TRUE
"Orchidaceae","Dyakia",TRUE
"Orchidaceae","Earina",TRUE
"Orchidaceae","Echinorhyncha",TRUE
"Orchidaceae","Eclecticus",TRUE
"Orchidaceae","Eggelingia",TRUE
"Orchidaceae","Eleorchis",TRUE
"Orchidaceae","Elleanthus",TRUE
"Orchidaceae","Eloyella",TRUE
"Orchidaceae","Eltroplectris",TRUE
"Orchidaceae","Elythranthera",TRUE
"Orchidaceae","Embreea",TRUE
"Orchidaceae","Encyclia",TRUE
"Orchidaceae","Entomophobia",TRUE
"Orchidaceae","Ephippianthus",TRUE
"Orchidaceae","Epibator",TRUE
"Orchidaceae","Epiblastus",TRUE
"Orchidaceae","Epiblema",TRUE
"Orchidaceae","Epidendrum",TRUE
"Orchidaceae","Epipactis",TRUE
"Orchidaceae","Epipogium",TRUE
"Orchidaceae","Epistephium",TRUE
"Orchidaceae","Erasanthe",TRUE
"Orchidaceae","Eria",TRUE
"Orchidaceae","Eriaxis",TRUE
"Orchidaceae","Eriochilus",TRUE
"Orchidaceae","Eriodes",TRUE
"Orchidaceae","Eriopsis",TRUE
"Orchidaceae","Erycina",TRUE
"Orchidaceae","Erythrodes",TRUE
"Orchidaceae","Erythrorchis",TRUE
"Orchidaceae","Euchile",TRUE
"Orchidaceae","Eulophia",TRUE
"Orchidaceae","Eulophiella",TRUE
"Orchidaceae","Euryblema",TRUE
"Orchidaceae","Eurycentrum",TRUE
"Orchidaceae","Eurychone",TRUE
"Orchidaceae","Eurystyles",TRUE
"Orchidaceae","Evotella",TRUE
"Orchidaceae","Exalaria",TRUE
"Orchidaceae","Fernandezia",TRUE
"Orchidaceae","Fimbriella",TRUE
"Orchidaceae","Forbesina",TRUE
"Orchidaceae","Frondaria",TRUE
"Orchidaceae","Fuertesiella",TRUE
"Orchidaceae","Funkiella",TRUE
